freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0739,16,5266.05,15.76,1.2,10.9,96.0,3.98,Desarrollo de Software,2,86.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5418941656034354,-0.342670397490333
FL0740,31,10348.55,22.25,4.8,10.7,80.4,4.03,Desarrollo de Software,10,129.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.0048152431670607,-0.6256405303600092
FL0741,27,7477.73,20.2,2.2,8.6,80.6,3.7,Desarrollo de Software,13,74.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4734517269131826,-0.3661583136032512
FL0742,114,33923.8,93.15,8.3,1.9,96.9,4.65,Diseño Gráfico,43,148.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.655378190643693,-0.7804195506297443
FL0743,102,31151.93,54.58,4.2,2.2,94.2,4.66,Desarrollo de Software,39,128.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.0951619081858937,-0.8667920008037701
FL0744,124,38908.43,55.48,5.1,1.4,89.7,4.43,Desarrollo de Software,45,147.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5870894946628007,-0.9812457975722618
FL0745,35,6924.76,12.7,2.8,6.5,87.2,3.8,Redacción y Traducción,7,123.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.039501461933669,-0.8115151065722951
FL0746,42,6350.1,22.86,0.9,9.2,81.3,4.09,Marketing Digital,7,108.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4879964711265395,-0.7853304441416077
FL0747,25,50400.14,154.16,13.1,5.3,87.4,4.32,Soporte Administrativo Virtual,9,77.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8759084675094688,1.7408794953193172
FL0748,134,18737.08,48.8,8.0,2.0,89.2,4.8,Diseño Gráfico,34,112.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.5089348833613945,-0.5568912904846354
FL0749,34,27121.95,144.9,8.0,4.2,91.7,4.52,Desarrollo de Software,13,50.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.369012530225358,0.9738198768592512
FL0750,3,1704.93,6.61,0.2,17.2,50.5,2.92,Soporte Administrativo Virtual,3,35.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.5977580702399683,-0.1558822499148122
FL0751,15,40013.07,145.58,13.8,3.6,89.0,4.73,Desarrollo de Software,16,46.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8599926415997906,1.8184589997972207
FL0752,17,45782.48,129.91,6.2,6.4,89.3,4.57,Diseño Gráfico,12,77.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.6544412741485921,0.9147721337663032
FL0753,37,28140.37,203.25,7.2,8.1,89.5,4.37,Diseño Gráfico,20,45.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.2633406321770773,0.7637564095138073
FL0754,41,62472.9,191.83,9.0,4.6,86.0,4.71,Diseño Gráfico,12,91.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.2136791060292775,1.385370058509039
FL0755,51,33190.43,54.91,7.3,2.1,96.0,4.84,Diseño Gráfico,31,110.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7873084608078913,-0.1517914111296944
FL0756,-19,6950.85,25.35,3.2,8.2,88.2,4.2,Desarrollo de Software,7,67.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5077368861118223,-0.0451317425668664
FL0757,2,2044.85,10.26,1.9,10.3,50.3,2.79,Desarrollo de Software,3,53.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.962392775283552,-0.1628872875856218
FL0758,39,47435.38,116.49,11.3,3.2,90.9,4.46,Soporte Administrativo Virtual,12,39.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.6667330145328538,1.883734648701914
FL0759,0,1388.24,9.91,1.0,23.0,42.0,2.18,Soporte Administrativo Virtual,2,17.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2649352563347214,0.1556016951666616
FL0760,51,6091.25,27.23,4.3,6.0,83.1,3.93,Desarrollo de Software,11,81.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.2403978820080943,-0.2536910535887141
FL0761,61,32895.59,54.0,6.3,0.1,90.3,4.87,Diseño Gráfico,38,123.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.0571535921701463,-0.6108507812116579
FL0762,125,30677.26,28.66,4.0,2.6,92.9,4.53,Marketing Digital,35,165.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.187106200304457,-1.230277275376069
FL0763,5,2533.18,12.74,0.5,44.9,54.1,2.51,Soporte Administrativo Virtual,4,74.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.309413036088177,-0.454452839906209
FL0764,2,1305.89,12.3,1.3,45.8,28.7,5.6,Redacción y Traducción,3,54.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,4.195257418218658,-0.2128021345459222
FL0765,40,11107.99,29.85,2.8,9.5,71.3,4.29,Desarrollo de Software,6,87.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.7623620003654841,-0.2620891324688481
FL0766,124,33246.83,55.55,8.0,3.2,96.7,4.68,Diseño Gráfico,36,159.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.434252452913791,-0.7909060459878704
FL0767,21,68588.09,134.68,7.7,5.2,93.7,4.59,Marketing Digital,7,83.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.2006477372951452,1.7427115988787074
FL0768,112,20637.27,75.47,8.7,2.7,90.0,4.73,Redacción y Traducción,49,162.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.513725693081488,-1.3879176307277916
FL0769,4,2439.55,8.96,0.5,30.1,45.5,3.0,Soporte Administrativo Virtual,2,44.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.229598271119224,-0.1423015239263609
FL0770,19,39470.62,120.64,11.5,7.0,87.3,4.56,Desarrollo de Software,17,64.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.7756796802146838,1.3587574879640114
FL0771,133,28643.45,24.81,3.8,1.7,95.6,7.4,Desarrollo de Software,54,125.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5671113244566373,-1.279517181801734
FL0772,38,62246.4,163.2,12.4,4.2,89.8,4.96,Desarrollo de Software,2,70.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9604765926064708,2.278993171164984
FL0773,84,30245.9,33.91,4.8,4.2,90.1,4.54,Marketing Digital,63,126.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.6696193601023857,-1.371887185384279
FL0774,149,17123.11,desconocido,51.3,2.2,91.3,4.67,Marketing Digital,21,126.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.904427765585385,3.8743902834528656
FL0775,8,1461.25,6.07,2.1,47.4,85.3,3.49,Redacción y Traducción,1,43.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0234146879339225,0.3006629252389657
FL0776,39,3634.16,30.46,2.1,10.1,74.7,3.94,Soporte Administrativo Virtual,15,96.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5732278598066267,-0.8856091134183748
FL0777,32,4274.13,17.5,4.8,7.0,83.9,3.48,Diseño Gráfico,10,81.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3724471761769665,-0.268768528281491
FL0778,0,3294.66,11.55,1.5,37.8,58.1,3.34,Diseño Gráfico,0,47.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2154011100044624,0.0854352470143048
FL0779,90,35008.68,67.79,7.6,2.6,94.0,4.69,Diseño Gráfico,30,174.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.3539392935121306,-0.8415498535418028
FL0780,1,1185.92,13.05,2.2,40.4,58.8,2.96,Diseño Gráfico,0,8.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.6747511856783577,0.5828569005217128
FL0781,9,1963.86,6.76,0.8,30.2,43.1,3.2,Redacción y Traducción,1,43.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.3410814605244745,-0.0686709192417244
FL0782,104,14561.91,52.74,8.2,1.7,93.5,4.6,Desarrollo de Software,41,159.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.3086149409467414,-1.2975649643688218
FL0783,10,1553.09,10.08,3.3,14.1,63.5,2.61,Marketing Digital,6,24.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9860499389698087,0.322615563948065
FL0784,41,53317.51,133.75,10.8,4.0,116.8,4.62,Desarrollo de Software,14,54.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.665081655586217,1.9229997488891704
FL0785,104,25552.56,69.67,6.8,2.2,92.9,4.78,Desarrollo de Software,38,155.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.283352457689528,-1.0625025934162768
FL0786,24,4356.96,26.66,3.9,12.0,74.2,4.15,Desarrollo de Software,10,80.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.8159260709364212,-0.2955163668599777
FL0787,27,52228.66,143.12,9.8,5.8,95.4,4.66,Desarrollo de Software,12,75.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.1430487681641446,1.5133579256341143
FL0788,49,5690.95,32.87,2.6,6.1,89.1,4.26,Diseño Gráfico,12,83.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.175143618276804,-0.5073906465130673
FL0789,90,22411.07,32.26,7.2,0.7,90.0,4.62,Desarrollo de Software,38,153.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.2130232353838526,-1.0771260586333329
FL0790,33,10629.77,-1.87,2.4,5.5,81.4,4.39,Redacción y Traducción,6,68.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6506261802322272,-0.0948645164427201
FL0791,43,6325.52,21.0,4.1,10.8,77.6,4.14,Redacción y Traducción,8,96.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6572699901692456,-0.4160686900034768
FL0792,34,48470.83,118.48,9.0,5.7,92.9,4.7,Diseño Gráfico,18,49.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8853059760566698,1.4383131963146754
FL0793,53,4872.54,35.47,5.7,11.6,87.9,4.08,Desarrollo de Software,11,57.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5682805794057986,0.1852295716438153
FL0794,3,959.89,7.82,2.0,24.4,55.6,3.9,Soporte Administrativo Virtual,3,51.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.586790271072493,-0.1320772446500115
FL0795,50,9298.32,20.94,2.1,10.2,81.4,3.85,Redacción y Traducción,4,92.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.7307273817028925,-0.391396010120191
FL0796,46,7327.11,27.21,1.1,6.1,93.3,3.94,Redacción y Traducción,7,99.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1651868531274709,-0.6624892857830995
FL0797,38,12798.05,23.87,3.5,10.1,81.5,desconocido,Desarrollo de Software,9,108.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1757392742354223,-0.4297037512459934
FL0798,29,7618.1,17.43,3.8,3.5,67.9,4.02,Diseño Gráfico,5,78.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.7844274802384557,-0.2109282664732821
FL0799,37,48238.0,83.19,8.5,4.0,93.3,4.67,Marketing Digital,20,81.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.325034001830666,1.0140137943336398
FL0800,35,24306.05,171.58,7.5,5.4,87.2,4.72,Desarrollo de Software,14,53.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.2000205507549958,0.7934603588979603
FL0801,123,28564.59,50.08,7.1,1.0,95.4,4.7,Marketing Digital,44,112.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.213073253351143,-0.5597559529505597
FL0802,127,20299.65,desconocido,10.1,2.6,93.8,4.75,Desarrollo de Software,24,151.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7966523113841335,-0.4731913887447545
FL0803,60,6522.25,20.33,1.2,4.5,75.4,4.09,Marketing Digital,13,71.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5496049246052505,-0.5077179612736732
FL0804,34,6691.61,15.34,3.3,8.0,73.3,4.06,Soporte Administrativo Virtual,15,75.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6182223290241217,-0.449149118383597
FL0805,23,8228.94,19.55,3.5,4.5,85.3,3.8,Desarrollo de Software,4,68.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4805878472391963,0.0639962429515269
FL0806,16,1413.21,10.5,1.6,25.9,57.4,3.13,Soporte Administrativo Virtual,6,58.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.4424228725950656,-0.3003103333177453
FL0807,86,19850.62,66.31,7.7,2.0,89.3,4.59,Desarrollo de Software,46,129.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.151701905051319,-0.987601084658706
FL0808,49,11088.27,20.88,4.1,8.5,81.4,4.25,Desarrollo de Software,7,113.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1361540334946927,-0.4409979951720687
FL0809,10,1085.36,7.11,0.9,19.5,58.1,3.2,Soporte Administrativo Virtual,5,28.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.500429008994731,-0.025649209995736
FL0810,13,637.41,12.64,2.5,42.6,61.1,3.32,Soporte Administrativo Virtual,0,33.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.5221312315383417,0.3075716764292815
FL0811,13,8972.19,34.32,3.5,9.2,76.1,4.04,Desarrollo de Software,19,124.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.1475195477961561,-0.9840631083138156
FL0812,25,61364.7,127.28,10.4,4.7,93.9,4.36,Soporte Administrativo Virtual,7,76.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0830364063166504,1.8252206251236864
FL0813,53,6025.1,28.56,2.5,4.9,76.0,3.44,Soporte Administrativo Virtual,10,110.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.2926618712402522,-0.858628096511452
FL0814,104,21272.87,36.24,8.0,2.2,90.9,4.69,Desarrollo de Software,11,121.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.937984344281948,0.0095329681452525
FL0815,63,7671.17,-14.3,3.9,10.4,73.1,4.37,Soporte Administrativo Virtual,12,86.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6803314743048628,-0.4267702992929691
FL0816,19,8867.39,20.0,4.0,4.3,73.7,3.5,Desarrollo de Software,18,137.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.4238431133965824,-1.0952282881804227
FL0817,39,5343.26,desconocido,1.7,8.6,79.1,4.45,Diseño Gráfico,8,86.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6801730502408921,-0.5717228796640752
FL0818,20,39032.02,187.24,8.4,4.8,94.1,4.35,Desarrollo de Software,8,56.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.5255103012686793,1.3788350324520775
FL0819,33,8906.34,23.23,3.7,6.0,84.0,3.87,Marketing Digital,9,68.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.432537141226097,-0.017697222276286
FL0820,45,5385.7,26.31,2.8,8.9,74.6,4.06,Soporte Administrativo Virtual,12,102.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5076660229463902,-0.7921528376368914
FL0821,35,64221.33,158.71,9.3,6.3,87.4,4.69,Marketing Digital,6,70.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8224485900062821,1.9319867792307377
FL0822,14,715.72,18.01,0.5,28.8,39.6,3.02,Desarrollo de Software,0,92.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8473163748791173,-0.6896353611728481
FL0823,13,2490.18,11.85,1.1,36.1,43.1,2.68,Redacción y Traducción,0,56.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.482536880617338,-0.1442356408889514
FL0824,16,29578.05,155.42,10.0,6.9,89.9,4.39,Redacción y Traducción,27,71.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9014352742704586,0.6102663905363265
FL0825,106,28773.97,60.65,8.0,2.4,94.2,4.58,Desarrollo de Software,42,156.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5508855257013288,-0.9491991680038852
FL0826,31,31322.57,156.51,11.6,5.6,93.4,4.63,Desarrollo de Software,13,41.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.480455021526048,1.5713611655874151
FL0827,51,8032.93,20.03,3.8,6.8,60.4,3.33,Diseño Gráfico,16,133.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.2053001923718384,-1.149393197464719
FL0828,75,39909.28,-1.09,7.4,2.7,95.5,4.75,Marketing Digital,21,163.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.0611671841118087,-0.3172890030585039
FL0829,24,8079.21,22.71,0.6,7.4,85.1,4.21,Diseño Gráfico,16,123.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.1639995803931535,-1.2335975314677805
FL0830,30,46405.73,119.93,10.9,5.4,93.1,4.5,Marketing Digital,9,58.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.716143749736385,1.7641243597462013
FL0831,28,55142.78,139.66,14.5,4.2,97.4,4.67,Redacción y Traducción,7,65.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.1250482126027173,2.252612424999492
FL0832,29,64504.63,130.88,4.3,6.2,88.4,4.59,Desarrollo de Software,13,81.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.053097319065636,1.1573222776500878
FL0833,28,28995.68,59.72,12.1,5.1,91.8,4.43,Redacción y Traducción,18,93.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0037246706802354,0.7665150515790554
FL0834,33,5964.27,19.0,2.9,5.0,90.0,4.22,Diseño Gráfico,10,79.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1884850699022391,-0.3787207995701456
FL0835,41,13774.76,19.46,2.2,6.1,90.6,3.4,Soporte Administrativo Virtual,22,105.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.512134688818604,-0.8585218366673377
FL0836,51,7392.05,21.95,2.2,9.8,74.1,4.47,Redacción y Traducción,11,108.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5298645647198513,-0.8187590569912627
FL0837,122,35523.68,77.03,6.7,2.8,89.5,4.88,Desarrollo de Software,28,147.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.930123463304196,-0.4970855829116353
FL0838,34,8591.54,18.14,6.2,4.0,74.9,3.97,Soporte Administrativo Virtual,6,101.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3082245979768656,-0.2354232198495537
FL0839,35,6267.71,30.51,3.1,10.2,85.3,4.45,Desarrollo de Software,13,94.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.2176495522252975,-0.5369911097171598
FL0840,2,1332.92,8.21,0.4,38.1,53.3,2.75,Desarrollo de Software,1,33.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.456644130785834,0.1102638565698018
FL0841,126,22707.02,61.13,4.9,2.0,97.2,4.75,Diseño Gráfico,38,146.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.131375792301061,-1.247684925586447
FL0842,16,634.98,10.15,2.9,31.7,49.0,2.93,Diseño Gráfico,5,32.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.115758900147054,0.1538866493435804
FL0843,34,9145.5,22.13,3.9,9.2,80.2,3.76,Diseño Gráfico,10,90.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4188387546582544,-0.3487073253691377
FL0844,38,8618.56,29.22,3.7,7.4,86.8,4.73,Redacción y Traducción,11,95.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1464503288226672,-0.4421608256645326
FL0845,91,33491.62,50.18,7.4,2.7,90.6,4.63,Desarrollo de Software,22,109.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.386109316325713,0.1284794722473471
FL0846,77,36605.79,-26.53,5.8,3.5,96.5,4.92,Marketing Digital,22,143.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.766487019969534,-0.3292766115542725
FL0847,129,32054.99,64.83,7.1,3.1,96.6,4.58,Desarrollo de Software,49,152.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.8160390457633957,-1.0732113636817866
FL0848,16,1183.88,10.29,0.7,6.1,67.4,4.11,Soporte Administrativo Virtual,4,72.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,1.2859154469697391,-0.5810129895953589
FL0849,10,1618.82,7.22,0.0,30.4,68.2,3.04,Desarrollo de Software,4,46.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.5284780517786047,-0.1253972268973249
FL0850,100,29863.97,62.38,4.4,6.1,103.6,4.98,Desarrollo de Software,51,128.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5394780399557733,-1.1001778349324618
FL0851,107,24713.63,48.8,8.7,3.0,95.7,4.66,Desarrollo de Software,28,143.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.915550280475448,-0.4829541428573096
FL0852,29,5484.51,23.94,1.4,6.3,63.9,4.16,Redacción y Traducción,5,115.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.8297292429614926,-0.9323712935127882
FL0853,46,8842.29,22.35,2.2,11.7,71.6,4.21,Desarrollo de Software,18,72.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6565455179851831,-0.4595161478720924
FL0854,32,9207.51,22.82,4.4,12.4,84.3,4.45,Diseño Gráfico,18,132.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.2439400048925261,-0.9729594074434474
FL0855,31,5277.04,18.44,3.0,5.5,79.7,3.86,Desarrollo de Software,14,81.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.26300231224308,-0.4749400240641134
FL0856,59,7945.49,22.2,5.1,11.6,78.9,3.99,Soporte Administrativo Virtual,14,98.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3512455676420944,-0.4718035502796673
FL0857,29,7680.29,27.09,2.2,9.5,84.8,4.36,Desarrollo de Software,24,115.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.3674734577104058,-1.0986590143389934
FL0858,11,0.0,13.39,0.0,15.3,47.3,3.98,Soporte Administrativo Virtual,3,48.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.5171536444515388,-0.3942943628663595
FL0859,18,34136.04,157.24,8.9,3.4,89.5,4.51,Marketing Digital,26,71.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.117114710811138,0.6713712656913869
FL0860,57,9020.61,sin dato,2.1,7.2,81.5,4.28,Desarrollo de Software,15,92.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1231466317980261,-0.6216939500499896
FL0861,135,26176.17,50.29,4.2,2.0,85.3,4.84,Marketing Digital,51,135.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.2180894008943444,-1.3856640805039715
FL0862,19,42990.31,115.3,8.5,8.2,98.8,4.8,Marketing Digital,6,66.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.5384394079586325,1.4614193148069166
FL0863,14,2532.46,6.06,1.7,30.0,47.9,3.15,Soporte Administrativo Virtual,4,51.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.970242141092116,-0.1508856244611139
FL0864,64,9731.49,26.02,51.0,7.3,93.6,4.43,Redacción y Traducción,10,65.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.5598838131446418,4.658658191476514
FL0865,54,27045.28,59.79,8.2,1.9,97.2,4.47,Diseño Gráfico,41,178.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.740182736353304,-1.2702539573285114
FL0866,31,64110.0,161.58,14.4,7.0,88.1,4.73,Desarrollo de Software,11,36.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9013235383778684,2.7266084639257278
FL0867,90,38499.02,desconocido,9.7,1.6,98.0,4.6,Marketing Digital,40,129.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5634166205559485,-0.157552467918437
FL0868,12,1230.32,9.71,0.1,32.4,51.2,2.71,Redacción y Traducción,4,23.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.360180773647022,0.0440161894998194
FL0869,2,562.57,11.92,1.4,39.5,64.5,4.08,Redacción y Traducción,2,18.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.4280396285012897,0.3515649461400157
FL0870,16,45861.71,84.55,9.2,5.5,89.9,4.69,Desarrollo de Software,14,40.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.6019217741528393,1.6462411452778158
FL0871,10,809.27,desconocido,0.1,27.4,40.1,2.5,Marketing Digital,2,45.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.227463753405663,-0.2003485122597689
FL0872,60,2683.96,21.67,3.0,5.7,95.7,4.08,Desarrollo de Software,11,47.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3554821397262614,-0.0077494431930117
FL0873,20,50188.0,116.49,11.9,5.4,89.1,4.63,Marketing Digital,18,41.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8779330281085614,1.933300114930856
FL0874,4,2476.58,11.23,1.7,31.6,52.6,2.84,Diseño Gráfico,4,61.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.798247800271682,-0.234836540248848
FL0875,19,10835.87,21.45,2.0,7.7,70.6,3.84,Desarrollo de Software,7,121.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.375727422012227,-0.7854286161109074
FL0876,45,11367.99,23.13,3.2,7.8,64.9,4.08,Desarrollo de Software,6,123.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4850820300930999,-0.6895051437679828
FL0877,95,26354.79,63.34,7.4,3.0,94.0,4.78,Marketing Digital,56,119.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5389982964339035,-0.958242006905704
FL0878,21,61862.37,159.87,13.8,3.3,93.2,4.53,Marketing Digital,12,70.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.435717889602248,2.202037322751706
FL0879,25,55737.8,190.25,8.3,6.0,94.5,4.61,Desarrollo de Software,19,86.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.4647328225852831,1.1445881623895016
FL0880,154,32051.89,58.1,9.3,2.2,91.2,4.63,Desarrollo de Software,18,159.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.805754387785743,-0.2244257341350622
FL0881,40,4576.02,22.73,4.1,5.5,85.3,4.21,Desarrollo de Software,1,136.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.0210638001940166,-0.7190537742313515
FL0882,39,75987.03,127.26,9.8,5.1,97.9,4.27,Desarrollo de Software,9,19.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0338260368607302,2.843380109617309
